berkas,gambar_sumber,det_id,dugaan_awal,label,conf,bbox,lebar_px,tinggi_px
ayam (6)_det034.jpg,ayam (6).jpg,34,,,0.4235,289.1 286.9 367.9 348.3,79,61
ayam (6)_det035.jpg,ayam (6).jpg,35,,,0.4056,0.0 36.0 14.3 82.8,14,47
ayam (6)_det036.jpg,ayam (6).jpg,36,,,0.4049,245.9 349.4 333.5 414.8,88,65
ayam (6)_det037.jpg,ayam (6).jpg,37,,,0.3491,421.8 399.8 432.0 431.8,10,32
ayam (7)_det000.jpg,ayam (7).jpg,0,,,0.8907,156.2 4.7 203.5 38.9,47,34
ayam (7)_det001.jpg,ayam (7).jpg,1,,,0.8875,195.0 157.1 254.0 201.8,59,45
ayam (7)_det002.jpg,ayam (7).jpg,2,,,0.8821,297.3 3.0 343.7 39.0,46,36
ayam (7)_det003.jpg,ayam (7).jpg,3,,,0.8814,372.4 174.0 432.0 215.3,60,41
ayam (7)_det004.jpg,ayam (7).jpg,4,,,0.8777,406.9 77.6 432.0 119.2,25,42
ayam (7)_det005.jpg,ayam (7).jpg,5,,,0.8775,127.5 99.7 173.3 139.4,46,40
ayam (7)_det006.jpg,ayam (7).jpg,6,,,0.8753,129.6 136.9 176.4 178.4,47,42
ayam (7)_det007.jpg,ayam (7).jpg,7,,,0.8716,128.9 360.1 199.4 423.6,70,64
ayam (7)_det008.jpg,ayam (7).jpg,8,,,0.8684,138.4 174.3 199.9 211.3,62,37
ayam (7)_det009.jpg,ayam (7).jpg,9,,,0.8676,151.7 67.0 211.5 105.7,60,39
ayam (7)_det010.jpg,ayam (7).jpg,10,,,0.8671,367.4 330.3 414.7 379.7,47,49
ayam (7)_det011.jpg,ayam (7).jpg,11,,,0.8663,84.5 311.9 126.1 395.6,42,84
ayam (7)_det012.jpg,ayam (7).jpg,12,,,0.8648,93.2 229.4 143.2 270.7,50,41
ayam (7)_det013.jpg,ayam (7).jpg,13,,,0.8642,327.3 193.2 368.7 268.1,41,75
ayam (7)_det014.jpg,ayam (7).jpg,14,,,0.8632,261.5 298.9 331.3 353.9,70,55
ayam (7)_det015.jpg,ayam (7).jpg,15,,,0.8631,254.1 351.3 328.0 397.5,74,46
ayam (7)_det016.jpg,ayam (7).jpg,16,,,0.8625,394.8 393.0 432.0 432.0,37,39
ayam (7)_det017.jpg,ayam (7).jpg,17,,,0.8604,68.2 202.6 122.9 250.5,55,48
ayam (7)_det018.jpg,ayam (7).jpg,18,,,0.8598,121.2 297.1 176.7 370.1,55,73
ayam (7)_det019.jpg,ayam (7).jpg,19,,,0.8594,342.9 294.3 420.6 340.6,78,46
ayam (7)_det020.jpg,ayam (7).jpg,20,,,0.8591,160.7 206.6 205.2 263.4,44,57
ayam (7)_det021.jpg,ayam (7).jpg,21,,,0.857,370.5 262.3 432.0 311.6,62,49
ayam (7)_det022.jpg,ayam (7).jpg,22,,,0.8546,288.6 264.1 359.5 314.0,71,50
ayam (7)_det023.jpg,ayam (7).jpg,23,,,0.8543,12.5 216.7 50.6 279.0,38,62
ayam (7)_det024.jpg,ayam (7).jpg,24,,,0.8535,129.0 199.5 167.7 259.1,39,60
ayam (7)_det025.jpg,ayam (7).jpg,25,,,0.8523,315.8 107.4 374.2 149.3,58,42
ayam (7)_det026.jpg,ayam (7).jpg,26,,,0.8519,94.9 180.1 143.6 217.1,49,37
ayam (7)_det027.jpg,ayam (7).jpg,27,,,0.8512,397.4 42.9 432.0 84.8,35,42
ayam (7)_det028.jpg,ayam (7).jpg,28,,,0.8509,362.4 0.0 418.7 40.4,56,40
ayam (7)_det029.jpg,ayam (7).jpg,29,,,0.8507,20.3 263.3 83.4 315.0,63,52
ayam (7)_det030.jpg,ayam (7).jpg,30,,,0.8503,34.6 64.3 72.7 116.6,38,52
ayam (7)_det031.jpg,ayam (7).jpg,31,,,0.8464,315.1 18.1 365.6 60.8,50,43
ayam (7)_det032.jpg,ayam (7).jpg,32,,,0.845,106.6 259.0 175.5 313.5,69,54
ayam (7)_det033.jpg,ayam (7).jpg,33,,,0.8444,34.0 198.6 78.2 247.2,44,49
ayam (7)_det034.jpg,ayam (7).jpg,34,,,0.8437,172.9 235.3 221.9 312.4,49,77
ayam (7)_det035.jpg,ayam (7).jpg,35,,,0.8416,315.1 361.6 402.1 425.5,87,64
ayam (7)_det036.jpg,ayam (7).jpg,36,,,0.8387,348.1 148.8 400.5 196.1,52,47
ayam (7)_det037.jpg,ayam (7).jpg,37,,,0.8376,56.3 277.6 101.0 340.1,45,62
ayam (7)_det038.jpg,ayam (7).jpg,38,,,0.8347,362.2 213.3 416.9 279.2,55,66
ayam (7)_det039.jpg,ayam (7).jpg,39,,,0.8343,0.0 197.5 42.3 230.5,42,33
ayam (7)_det040.jpg,ayam (7).jpg,40,,,0.8337,26.4 340.5 89.1 423.4,63,83
ayam (7)_det041.jpg,ayam (7).jpg,41,mati,,0.8292,355.5 37.9 407.9 88.2,52,50
ayam (7)_det042.jpg,ayam (7).jpg,42,,,0.8244,37.4 164.8 80.6 204.8,43,40
ayam (7)_det043.jpg,ayam (7).jpg,43,,,0.8057,280.8 210.6 330.7 284.8,50,74
ayam (7)_det044.jpg,ayam (7).jpg,44,,,0.805,99.4 123.5 134.0 162.9,35,39
ayam (7)_det045.jpg,ayam (7).jpg,45,,,0.8004,281.5 73.3 326.8 126.0,45,53
ayam (7)_det046.jpg,ayam (7).jpg,46,,,0.7953,77.0 151.0 127.5 193.6,50,43
ayam (7)_det047.jpg,ayam (7).jpg,47,,,0.7869,206.5 24.2 255.7 81.1,49,57
ayam (7)_det048.jpg,ayam (7).jpg,48,,,0.7825,0.0 335.2 19.6 385.7,20,50
ayam (7)_det049.jpg,ayam (7).jpg,49,,,0.7823,205.0 118.2 273.8 155.6,69,37
ayam (7)_det050.jpg,ayam (7).jpg,50,,,0.7774,414.9 312.7 432.0 368.6,17,56
ayam (7)_det051.jpg,ayam (7).jpg,51,,,0.7753,407.3 205.0 432.0 271.4,25,66
ayam (7)_det052.jpg,ayam (7).jpg,52,,,0.7753,244.1 411.8 300.9 432.0,57,20
ayam (7)_det053.jpg,ayam (7).jpg,53,,,0.7579,0.0 58.2 13.0 87.2,13,29
ayam (7)_det054.jpg,ayam (7).jpg,54,,,0.7467,307.2 157.9 338.6 201.8,31,44
ayam (7)_det055.jpg,ayam (7).jpg,55,,,0.725,72.1 0.2 111.7 29.8,40,30
ayam (7)_det056.jpg,ayam (7).jpg,56,,,0.706,53.3 0.0 83.4 14.2,30,14
ayam (7)_det057.jpg,ayam (7).jpg,57,,,0.6926,30.6 39.3 68.6 86.7,38,47
ayam (7)_det058.jpg,ayam (7).jpg,58,,,0.678,176.2 142.9 214.0 178.6,38,36
ayam (7)_det059.jpg,ayam (7).jpg,59,,,0.6676,0.0 227.1 23.3 281.7,23,55
ayam (7)_det060.jpg,ayam (7).jpg,60,,,0.649,237.6 59.3 283.9 115.4,46,56
ayam (7)_det061.jpg,ayam (7).jpg,61,,,0.6064,225.7 47.7 278.9 98.8,53,51
ayam (7)_det062.jpg,ayam (7).jpg,62,,,0.6028,13.2 34.0 55.2 68.2,42,34
ayam (7)_det063.jpg,ayam (7).jpg,63,,,0.5868,25.9 116.1 69.9 139.4,44,23
ayam (7)_det064.jpg,ayam (7).jpg,64,,,0.5825,237.1 367.4 281.5 428.3,44,61
ayam (7)_det065.jpg,ayam (7).jpg,65,,,0.5442,0.0 228.3 15.5 281.7,16,53
ayam (7)_det066.jpg,ayam (7).jpg,66,,,0.537,97.3 420.4 156.9 432.0,60,12
ayam (7)_det067.jpg,ayam (7).jpg,67,,,0.5274,249.0 254.5 283.8 318.7,35,64
ayam (7)_det068.jpg,ayam (7).jpg,68,,,0.4933,193.3 100.2 246.9 137.8,54,38
ayam (7)_det069.jpg,ayam (7).jpg,69,,,0.4907,190.6 107.2 275.8 154.8,85,48
ayam (7)_det070.jpg,ayam (7).jpg,70,,,0.4418,97.6 0.0 148.3 11.2,51,11
ayam (7)_det071.jpg,ayam (7).jpg,71,,,0.4063,237.0 211.9 277.4 260.4,40,48
ayam (7)_det072.jpg,ayam (7).jpg,72,,,0.3838,221.4 47.2 276.6 85.3,55,38
ayam (7)_det073.jpg,ayam (7).jpg,73,,,0.339,339.3 0.0 362.1 18.6,23,19
ayam (8)_det000.jpg,ayam (8).jpg,0,,,0.8949,373.8 231.3 423.8 273.7,50,42
ayam (8)_det001.jpg,ayam (8).jpg,1,,,0.8906,122.5 159.7 169.6 193.6,47,34
ayam (8)_det002.jpg,ayam (8).jpg,2,,,0.884,284.9 40.1 319.9 70.1,35,30
ayam (8)_det003.jpg,ayam (8).jpg,3,,,0.8834,105.3 328.2 165.5 365.1,60,37
ayam (8)_det004.jpg,ayam (8).jpg,4,,,0.8832,264.3 158.2 310.1 193.1,46,35
ayam (8)_det005.jpg,ayam (8).jpg,5,,,0.883,373.7 358.6 418.0 423.0,44,64
ayam (8)_det006.jpg,ayam (8).jpg,6,,,0.8798,338.1 327.8 406.8 369.0,69,41
ayam (8)_det007.jpg,ayam (8).jpg,7,,,0.8797,2.2 352.8 44.5 402.3,42,50
ayam (8)_det008.jpg,ayam (8).jpg,8,,,0.8758,160.2 311.4 220.0 353.8,60,42
ayam (8)_det009.jpg,ayam (8).jpg,9,,,0.8722,93.6 254.3 138.6 294.1,45,40
ayam (8)_det010.jpg,ayam (8).jpg,10,,,0.8717,294.6 347.9 335.4 420.7,41,73
ayam (8)_det011.jpg,ayam (8).jpg,11,,,0.8687,134.7 95.9 158.8 128.5,24,33
ayam (8)_det012.jpg,ayam (8).jpg,12,,,0.8679,115.9 221.2 177.8 260.6,62,39
ayam (8)_det013.jpg,ayam (8).jpg,13,,,0.8636,126.8 361.8 171.6 418.2,45,56
ayam (8)_det014.jpg,ayam (8).jpg,14,,,0.8633,255.0 0.0 281.7 16.4,27,16
ayam (8)_det015.jpg,ayam (8).jpg,15,,,0.8623,4.4 122.4 45.2 150.7,41,28
ayam (8)_det016.jpg,ayam (8).jpg,16,,,0.8581,0.7 91.9 29.1 115.3,28,23
ayam (8)_det017.jpg,ayam (8).jpg,17,,,0.8575,35.8 357.2 89.2 404.9,53,48
ayam (8)_det018.jpg,ayam (8).jpg,18,,,0.8568,328.3 152.9 384.7 194.5,56,42
ayam (8)_det019.jpg,ayam (8).jpg,19,,,0.8557,60.3 383.9 109.7 424.9,49,41
ayam (8)_det020.jpg,ayam (8).jpg,20,,,0.8554,283.9 261.9 340.9 303.1,57,41
ayam (8)_det021.jpg,ayam (8).jpg,21,,,0.855,96.0 291.8 142.4 332.9,46,41
ayam (8)_det022.jpg,ayam (8).jpg,22,,,0.8533,363.9 199.7 415.1 240.2,51,40
ayam (8)_det023.jpg,ayam (8).jpg,23,,,0.8532,314.4 303.7 367.3 350.9,53,47
ayam (8)_det024.jpg,ayam (8).jpg,24,,,0.852,2.2 219.9 39.2 271.0,37,51
ayam (8)_det025.jpg,ayam (8).jpg,25,,,0.851,328.8 367.5 383.3 427.8,54,60
ayam (8)_det026.jpg,ayam (8).jpg,26,,,0.8496,95.0 354.0 133.5 413.6,38,60
ayam (8)_det027.jpg,ayam (8).jpg,27,,,0.8492,62.0 334.5 110.0 372.6,48,38
ayam (8)_det028.jpg,ayam (8).jpg,28,,,0.8444,281.8 172.9 332.2 215.3,50,42
ayam (8)_det029.jpg,ayam (8).jpg,29,,,0.8443,4.1 317.7 44.8 359.7,41,42
ayam (8)_det030.jpg,ayam (8).jpg,30,,,0.8384,147.2 102.3 203.9 147.9,57,46
ayam (8)_det031.jpg,ayam (8).jpg,31,,,0.8382,409.0 265.5 432.0 306.4,23,41
ayam (8)_det032.jpg,ayam (8).jpg,32,,,0.8359,174.7 270.7 241.1 308.8,66,38
ayam (8)_det033.jpg,ayam (8).jpg,33,,,0.8327,249.8 365.1 298.0 426.7,48,62
ayam (8)_det034.jpg,ayam (8).jpg,34,,,0.8318,240.7 114.5 285.4 154.1,45,40
ayam (8)_det035.jpg,ayam (8).jpg,35,,,0.8303,136.7 390.2 193.3 431.9,57,42
ayam (8)_det036.jpg,ayam (8).jpg,36,,,0.8264,37.3 93.1 69.8 119.2,32,26
ayam (8)_det037.jpg,ayam (8).jpg,37,,,0.8245,66.2 278.9 100.4 317.1,34,38
ayam (8)_det038.jpg,ayam (8).jpg,38,mati,,0.8134,322.3 192.0 377.8 243.2,56,51
ayam (8)_det039.jpg,ayam (8).jpg,39,,,0.8112,412.9 349.5 432.0 417.3,19,68
ayam (8)_det040.jpg,ayam (8).jpg,40,,,0.8101,247.7 227.3 294.8 278.9,47,52
ayam (8)_det041.jpg,ayam (8).jpg,41,,,0.8034,381.3 2.7 432.0 41.4,51,39
ayam (8)_det042.jpg,ayam (8).jpg,42,,,0.7976,232.7 0.0 257.4 13.6,25,14
ayam (8)_det043.jpg,ayam (8).jpg,43,,,0.7883,80.7 414.2 139.4 431.9,59,18
ayam (8)_det044.jpg,ayam (8).jpg,44,,,0.7881,91.3 98.9 136.1 132.4,45,34
ayam (8)_det045.jpg,ayam (8).jpg,45,,,0.783,362.7 56.6 410.8 99.7,48,43
ayam (8)_det046.jpg,ayam (8).jpg,46,,,0.7826,251.1 39.4 283.9 63.8,33,24
ayam (8)_det047.jpg,ayam (8).jpg,47,,,0.7801,332.5 0.0 363.6 15.0,31,15
ayam (8)_det048.jpg,ayam (8).jpg,48,,,0.7794,270.4 310.5 305.4 355.1,35,45
ayam (8)_det049.jpg,ayam (8).jpg,49,,,0.776,172.8 177.9 222.5 234.6,50,57
ayam (8)_det050.jpg,ayam (8).jpg,50,,,0.7692,41.5 305.4 95.1 347.5,54,42
ayam (8)_det051.jpg,ayam (8).jpg,51,,,0.7672,0.0 417.3 45.5 432.0,46,15
ayam (8)_det052.jpg,ayam (8).jpg,52,,,0.7623,413.9 90.3 432.0 118.3,18,28
ayam (8)_det053.jpg,ayam (8).jpg,53,,,0.7601,192.8 36.6 233.3 61.4,40,25
ayam (8)_det054.jpg,ayam (8).jpg,54,,,0.7466,389.2 40.6 432.0 82.8,43,42
ayam (8)_det055.jpg,ayam (8).jpg,55,,,0.7416,211.9 113.2 243.8 157.7,32,44
ayam (8)_det056.jpg,ayam (8).jpg,56,,,0.738,172.3 0.0 201.6 15.1,29,15
ayam (8)_det057.jpg,ayam (8).jpg,57,,,0.7358,69.8 45.0 93.6 71.6,24,27
ayam (8)_det058.jpg,ayam (8).jpg,58,,,0.7285,187.0 111.1 216.2 155.7,29,45
ayam (8)_det059.jpg,ayam (8).jpg,59,,,0.7214,1.5 193.3 36.2 239.3,35,46
ayam (8)_det060.jpg,ayam (8).jpg,60,,,0.7113,142.1 296.8 180.0 334.7,38,38
ayam (8)_det061.jpg,ayam (8).jpg,61,,,0.7111,206.8 61.0 234.6 95.8,28,35
ayam (8)_det062.jpg,ayam (8).jpg,62,,,0.7061,238.5 59.4 286.5 91.8,48,32
ayam (8)_det063.jpg,ayam (8).jpg,63,,,0.7061,155.6 82.9 183.2 110.9,28,28
ayam (8)_det064.jpg,ayam (8).jpg,64,,,0.692,0.0 365.7 17.6 420.7,18,55
ayam (8)_det065.jpg,ayam (8).jpg,65,,,0.6825,0.6 270.6 37.0 294.1,36,24
ayam (8)_det066.jpg,ayam (8).jpg,66,,,0.6807,348.6 416.5 415.9 432.0,67,16
ayam (8)_det067.jpg,ayam (8).jpg,67,,,0.6802,419.8 136.2 432.0 174.9,12,39
ayam (8)_det068.jpg,ayam (8).jpg,68,,,0.6797,283.9 129.3 312.1 160.0,28,31
ayam (8)_det069.jpg,ayam (8).jpg,69,,,0.6704,55.1 8.8 85.5 27.9,30,19
ayam (8)_det070.jpg,ayam (8).jpg,70,,,0.6639,232.3 28.7 260.6 55.6,28,27
ayam (8)_det071.jpg,ayam (8).jpg,71,,,0.6624,100.1 0.2 148.9 28.7,49,28
ayam (8)_det072.jpg,ayam (8).jpg,72,,,0.6546,88.0 27.5 132.3 68.2,44,41
ayam (8)_det073.jpg,ayam (8).jpg,73,,,0.6362,160.6 254.7 211.0 294.0,50,39
ayam (8)_det074.jpg,ayam (8).jpg,74,,,0.6258,227.4 54.1 258.0 77.8,31,24
ayam (8)_det075.jpg,ayam (8).jpg,75,,,0.5914,25.0 79.0 56.9 105.6,32,27
ayam (8)_det076.jpg,ayam (8).jpg,76,,,0.584,192.0 202.7 250.6 252.0,59,49
ayam (8)_det077.jpg,ayam (8).jpg,77,,,0.5769,181.2 58.6 212.3 103.5,31,45
ayam (8)_det078.jpg,ayam (8).jpg,78,,,0.5557,261.8 418.6 329.1 432.0,67,13
ayam (8)_det079.jpg,ayam (8).jpg,79,,,0.5505,40.2 152.2 79.9 179.0,40,27
ayam (8)_det080.jpg,ayam (8).jpg,80,,,0.549,24.1 53.7 59.1 71.7,35,18
ayam (8)_det081.jpg,ayam (8).jpg,81,,,0.5489,129.5 11.6 162.1 44.5,33,33
ayam (8)_det082.jpg,ayam (8).jpg,82,,,0.536,392.6 0.0 431.6 10.2,39,10
ayam (8)_det083.jpg,ayam (8).jpg,83,,,0.5304,206.8 218.7 248.2 270.0,41,51
ayam (8)_det084.jpg,ayam (8).jpg,84,,,0.5236,40.5 142.1 81.2 178.9,41,37
ayam (8)_det085.jpg,ayam (8).jpg,85,,,0.5101,333.3 24.0 371.3 57.2,38,33
ayam (8)_det086.jpg,ayam (8).jpg,86,,,0.5026,19.4 143.0 52.1 169.0,33,26
ayam (8)_det087.jpg,ayam (8).jpg,87,,,0.4829,106.0 70.0 124.6 96.2,19,26
ayam (8)_det088.jpg,ayam (8).jpg,88,,,0.4512,204.8 3.8 255.0 31.6,50,28
ayam (8)_det089.jpg,ayam (8).jpg,89,,,0.4395,419.5 321.5 432.0 358.6,12,37
ayam (8)_det090.jpg,ayam (8).jpg,90,,,0.4188,0.0 189.1 21.7 231.0,22,42
ayam (8)_det091.jpg,ayam (8).jpg,91,,,0.4162,306.9 136.0 342.7 173.3,36,37
ayam (8)_det092.jpg,ayam (8).jpg,92,,,0.3943,65.4 0.0 97.4 14.5,32,14
ayam (8)_det093.jpg,ayam (8).jpg,93,,,0.3778,284.9 111.1 336.7 142.9,52,32
ayam (8)_det094.jpg,ayam (8).jpg,94,,,0.3532,323.0 66.1 358.9 107.0,36,41
ayam (8)_det095.jpg,ayam (8).jpg,95,,,0.3246,8.9 30.1 35.5 57.9,27,28
ayam (8)_det096.jpg,ayam (8).jpg,96,,,0.3079,207.0 2.9 254.8 23.6,48,21
ayam (8)_det097.jpg,ayam (8).jpg,97,,,0.3056,50.5 37.3 86.5 56.2,36,19
ayam (8)_det098.jpg,ayam (8).jpg,98,,,0.3019,153.0 63.1 188.6 84.4,36,21
ayam (8)_det099.jpg,ayam (8).jpg,99,,,0.2875,286.1 77.0 333.2 122.6,47,46
ayam (8)_det100.jpg,ayam (8).jpg,100,,,0.2833,181.3 76.0 211.4 103.5,30,28
ayam (8)_det101.jpg,ayam (8).jpg,101,,,0.2776,58.8 0.1 85.5 8.2,27,8
ayam (8)_det102.jpg,ayam (8).jpg,102,,,0.2721,50.7 24.4 91.0 56.0,40,32
ayam (8)_det103.jpg,ayam (8).jpg,103,,,0.2692,288.8 77.2 326.3 105.6,38,28
ayam (8)_det104.jpg,ayam (8).jpg,104,,,0.2546,204.1 357.8 255.9 415.4,52,58
ayam (8)_det105.jpg,ayam (8).jpg,105,,,0.2532,199.4 0.1 233.3 7.4,34,7
ayam (9)_det000.jpg,ayam (9).png,0,,,0.8931,253.9 304.9 305.3 346.6,51,42
ayam (9)_det001.jpg,ayam (9).png,1,,,0.8803,142.4 296.6 204.0 342.8,62,46
ayam (9)_det002.jpg,ayam (9).png,2,,,0.8736,114.8 358.0 175.5 396.9,61,39
ayam (9)_det003.jpg,ayam (9).png,3,,,0.8668,272.4 69.3 339.8 124.1,67,55
ayam (9)_det004.jpg,ayam (9).png,4,,,0.8631,155.1 102.0 212.2 173.8,57,72
ayam (9)_det005.jpg,ayam (9).png,5,,,0.8625,73.6 128.0 138.4 185.2,65,57
ayam (9)_det006.jpg,ayam (9).png,6,,,0.8624,287.5 125.1 358.4 172.0,71,47
ayam (9)_det007.jpg,ayam (9).png,7,,,0.8612,72.6 348.9 119.3 390.1,47,41
ayam (9)_det008.jpg,ayam (9).png,8,,,0.8592,286.6 16.6 361.8 73.2,75,57
ayam (9)_det009.jpg,ayam (9).png,9,,,0.8587,94.7 178.5 145.0 244.5,50,66
ayam (9)_det010.jpg,ayam (9).png,10,,,0.8579,36.2 189.7 94.3 246.4,58,57
ayam (9)_det011.jpg,ayam (9).png,11,,,0.8562,247.1 375.0 298.0 400.0,51,25
ayam (9)_det012.jpg,ayam (9).png,12,,,0.8554,179.7 180.5 223.8 248.2,44,68
ayam (9)_det013.jpg,ayam (9).png,13,,,0.8541,187.3 1.4 240.3 67.9,53,66
ayam (9)_det014.jpg,ayam (9).png,14,,,0.8527,23.2 327.8 75.5 362.8,52,35
ayam (9)_det015.jpg,ayam (9).png,15,,,0.8492,12.4 66.3 101.7 121.9,89,56
ayam (9)_det016.jpg,ayam (9).png,16,,,0.8473,113.5 51.5 175.4 118.8,62,67
ayam (9)_det017.jpg,ayam (9).png,17,,,0.8468,247.6 232.0 300.3 284.3,53,52
ayam (9)_det018.jpg,ayam (9).png,18,,,0.8451,96.0 303.2 149.9 363.0,54,60
ayam (9)_det019.jpg,ayam (9).png,19,,,0.843,205.2 322.1 257.5 363.8,52,42
ayam (9)_det020.jpg,ayam (9).png,20,,,0.8356,32.7 286.2 74.1 329.8,41,44
ayam (9)_det021.jpg,ayam (9).png,21,,,0.8355,203.2 69.8 274.9 133.1,72,63
ayam (9)_det022.jpg,ayam (9).png,22,,,0.8318,237.2 4.5 300.6 69.6,63,65
ayam (9)_det023.jpg,ayam (9).png,23,,,0.8297,138.1 183.2 186.8 242.0,49,59
ayam (9)_det024.jpg,ayam (9).png,24,,,0.8289,298.5 168.1 345.6 233.1,47,65
ayam (9)_det025.jpg,ayam (9).png,25,,,0.8277,34.0 234.1 88.4 272.2,54,38
ayam (9)_det026.jpg,ayam (9).png,26,,,0.8255,89.1 224.2 140.5 271.6,51,47
ayam (9)_det027.jpg,ayam (9).png,27,mati,,0.8217,282.6 341.6 338.4 380.8,56,39
ayam (9)_det028.jpg,ayam (9).png,28,,,0.8154,374.1 27.6 400.0 87.5,26,60
ayam (9)_det029.jpg,ayam (9).png,29,,,0.7962,306.4 310.0 339.9 347.4,34,37
ayam (9)_det030.jpg,ayam (9).png,30,,,0.7955,339.6 74.6 400.0 129.5,60,55
ayam (9)_det031.jpg,ayam (9).png,31,,,0.7867,310.8 186.2 381.2 233.0,70,47
ayam (9)_det032.jpg,ayam (9).png,32,,,0.78,121.9 6.0 193.0 57.0,71,51
ayam (9)_det033.jpg,ayam (9).png,33,,,0.7798,218.7 174.2 269.0 230.8,50,57
ayam (9)_det034.jpg,ayam (9).png,34,,,0.7794,336.3 323.7 366.8 365.9,30,42
ayam (9)_det035.jpg,ayam (9).png,35,,,0.7781,36.1 141.5 87.1 194.5,51,53
ayam (9)_det036.jpg,ayam (9).png,36,,,0.7763,384.0 145.8 400.0 202.6,16,57
ayam (9)_det037.jpg,ayam (9).png,37,,,0.7679,221.8 145.4 294.6 189.6,73,44
ayam (9)_det038.jpg,ayam (9).png,38,,,0.764,367.9 0.0 400.0 23.2,32,23
ayam (9)_det039.jpg,ayam (9).png,39,,,0.7615,1.8 0.2 81.3 52.4,80,52
ayam (9)_det040.jpg,ayam (9).png,40,,,0.7613,345.9 363.9 391.4 399.7,46,36
ayam (9)_det041.jpg,ayam (9).png,41,,,0.7265,267.6 173.5 301.0 230.7,33,57
ayam (9)_det042.jpg,ayam (9).png,42,,,0.707,128.4 141.0 176.2 200.3,48,59
ayam (9)_det043.jpg,ayam (9).png,43,,,0.7017,196.9 227.7 249.5 289.6,53,62
ayam (9)_det044.jpg,ayam (9).png,44,,,0.6977,290.6 260.7 350.2 309.9,60,49
ayam (9)_det045.jpg,ayam (9).png,45,,,0.6904,247.7 343.7 297.4 367.9,50,24
ayam (9)_det046.jpg,ayam (9).png,46,,,0.6417,311.0 385.3 347.6 400.0,37,15
ayam (9)_det047.jpg,ayam (9).png,47,,,0.63,62.7 26.0 123.6 108.6,61,83
ayam (9)_det048.jpg,ayam (9).png,48,,,0.6281,99.0 385.9 141.0 400.0,42,14
ayam (9)_det049.jpg,ayam (9).png,49,,,0.5947,202.6 393.1 251.4 400.0,49,7
ayam (9)_det050.jpg,ayam (9).png,50,,,0.5947,216.1 0.0 293.6 21.1,78,21
ayam (9)_det051.jpg,ayam (9).png,51,,,0.5946,333.9 284.3 373.5 329.3,40,45
ayam (9)_det052.jpg,ayam (9).png,52,,,0.5856,41.2 384.8 78.5 400.0,37,15
ayam (9)_det053.jpg,ayam (9).png,53,,,0.5804,375.7 187.2 400.0 241.7,24,54
ayam (9)_det054.jpg,ayam (9).png,54,,,0.5147,76.3 385.5 109.0 400.0,33,14
ayam (9)_det055.jpg,ayam (9).png,55,,,0.5115,0.0 194.6 41.0 236.6,41,42
ayam (9)_det056.jpg,ayam (9).png,56,,,0.4769,362.1 109.3 400.0 145.3,38,36
ayam (9)_det057.jpg,ayam (9).png,57,,,0.4545,390.8 343.8 400.0 375.7,9,32
ayam (9)_det058.jpg,ayam (9).png,58,,,0.4376,140.0 0.1 196.5 11.1,56,11
ayam (9)_det059.jpg,ayam (9).png,59,,,0.3493,387.8 322.0 400.0 349.1,12,27
ayam (9)_det060.jpg,ayam (9).png,60,,,0.2867,391.5 369.6 400.0 397.6,8,28
chick (1)_det000.jpg,chick (1).jpg,0,,,0.8958,25.5 195.4 84.3 241.2,59,46
chick (1)_det001.jpg,chick (1).jpg,1,,,0.8853,85.0 357.5 140.0 401.5,55,44
chick (1)_det002.jpg,chick (1).jpg,2,,,0.8804,66.7 314.0 135.4 359.3,69,45
chick (1)_det003.jpg,chick (1).jpg,3,,,0.8752,79.5 219.9 139.1 274.3,60,54
chick (1)_det004.jpg,chick (1).jpg,4,,,0.874,198.7 337.9 242.0 401.3,43,63
chick (1)_det005.jpg,chick (1).jpg,5,,,0.8732,270.2 334.1 313.4 399.4,43,65
chick (1)_det006.jpg,chick (1).jpg,6,,,0.8704,237.1 340.4 277.7 400.6,41,60
chick (1)_det007.jpg,chick (1).jpg,7,,,0.8652,11.1 45.2 87.6 106.9,76,62
chick (1)_det008.jpg,chick (1).jpg,8,,,0.8641,142.3 305.3 192.1 363.0,50,58
chick (1)_det009.jpg,chick (1).jpg,9,,,0.8637,233.4 281.2 307.4 332.4,74,51
chick (1)_det010.jpg,chick (1).jpg,10,,,0.8637,262.9 212.6 341.9 272.4,79,60
chick (1)_det011.jpg,chick (1).jpg,11,,,0.858,74.5 125.7 128.0 200.5,54,75
chick (1)_det012.jpg,chick (1).jpg,12,,,0.8575,46.3 337.4 89.9 373.3,44,36
chick (1)_det013.jpg,chick (1).jpg,13,,,0.8566,308.6 342.8 354.1 409.5,46,67
chick (1)_det014.jpg,chick (1).jpg,14,,,0.8523,128.8 124.0 186.4 188.1,58,64
chick (1)_det015.jpg,chick (1).jpg,15,,,0.8512,166.4 246.5 222.2 313.0,56,66
chick (1)_det016.jpg,chick (1).jpg,16,,,0.8504,135.2 198.2 197.4 257.0,62,59
chick (1)_det017.jpg,chick (1).jpg,17,,,0.8484,0.0 178.0 31.6 237.9,32,60
chick (1)_det018.jpg,chick (1).jpg,18,,,0.8464,182.4 138.0 252.7 214.8,70,77
chick (1)_det019.jpg,chick (1).jpg,19,,,0.8436,380.0 0.0 432.0 33.3,52,33
chick (1)_det020.jpg,chick (1).jpg,20,,,0.8418,258.2 10.4 340.3 78.3,82,68
